id,gid,cname,season,ccode,ensemble,planting,harvest,wsgd,gwad
10831,19,Kwale,2014 2,KEN.19_1,31,2014-10-02,2015-02-02,0,1095
10118,17,Kisumu,2014 2,KEN.17_1,38,2014-10-02,2015-01-26,0.258,1559
10114,17,Kisumu,2014 2,KEN.17_1,34,2014-10-02,2015-01-26,0,1512
5061,8,Homa Bay,2014 2,KEN.8_1,21,2014-10-02,2015-01-26,0,1460
5059,8,Homa Bay,2014 2,KEN.8_1,19,2014-10-02,2015-01-26,0.305,1493
23769,42,Trans Nzoia,2014 2,KEN.42_1,9,2014-10-02,2015-01-25,0,2561
14411,27,Migori,2014 2,KEN.27_1,11,2014-10-02,2015-01-26,0,1489
755,2,Bomet,2014 2,KEN.2_1,35,2014-10-02,2015-01-31,0,2433
14423,27,Migori,2014 2,KEN.27_1,23,2014-10-02,2015-01-26,0,1579
6514,12,Kericho,2014 2,KEN.12_1,34,2014-10-02,2015-01-31,0,1670
16593,30,Nairobi,2014 2,KEN.30_1,33,2014-10-02,2015-01-31,0.399,2106
10087,17,Kisumu,2014 2,KEN.17_1,7,2014-10-03,2015-01-27,0,1454
7218,13,Kiambu,2014 2,KEN.13_1,18,2014-10-03,2015-02-02,0,1474
18027,32,Nandi,2014 2,KEN.32_1,27,2014-10-03,2015-01-27,0,1777
23788,42,Trans Nzoia,2014 2,KEN.42_1,28,2014-10-03,2015-01-26,0,1809
7222,13,Kiambu,2014 2,KEN.13_1,22,2014-10-03,2015-02-02,0,1416
10817,19,Kwale,2014 2,KEN.19_1,17,2014-10-03,2015-02-01,0.252,1262
1454,3,Bungoma,2014 2,KEN.3_1,14,2014-10-03,2015-01-26,0,2366
6493,12,Kericho,2014 2,KEN.12_1,13,2014-10-03,2015-02-02,0,1337
23052,41,Tharaka-Nithi,2014 2,KEN.41_1,12,2014-10-03,2014-12-23,0,2548
9372,16,Kisii,2014 2,KEN.16_1,12,2014-10-03,2015-02-02,0.078,1206
24520,43,Turkana,2014 2,KEN.43_1,40,2014-10-03,2015-02-02,0,980
9384,16,Kisii,2014 2,KEN.16_1,24,2014-10-03,2015-02-02,0.135,1211
1452,3,Bungoma,2014 2,KEN.3_1,12,2014-10-03,2015-01-26,0,2111
12970,23,Makueni,2014 2,KEN.23_1,10,2014-10-03,2015-02-02,0,1508
5791,11,Kakamega,2014 2,KEN.11_1,31,2014-10-03,2015-01-26,0.199,2805
2192,4,Busia,2014 2,KEN.4_1,32,2014-10-03,2015-01-26,0,2210
23791,42,Trans Nzoia,2014 2,KEN.42_1,31,2014-10-03,2015-01-26,0,1875
734,2,Bomet,2014 2,KEN.2_1,14,2014-10-03,2015-02-02,0,2202
12966,23,Makueni,2014 2,KEN.23_1,6,2014-10-03,2015-02-02,0,2089
15144,28,Mombasa,2014 2,KEN.28_1,24,2014-10-03,2015-02-01,0.423,1272
736,2,Bomet,2014 2,KEN.2_1,16,2014-10-03,2015-02-02,0,2056
9392,16,Kisii,2014 2,KEN.16_1,32,2014-10-03,2015-02-02,0.121,1242
5775,11,Kakamega,2014 2,KEN.11_1,15,2014-10-03,2015-01-26,0,2323
20179,35,Nyandarua,2014 2,KEN.35_1,19,2014-10-03,2015-01-07,0,2230
744,2,Bomet,2014 2,KEN.2_1,24,2014-10-03,2015-02-02,0,1608
19478,34,Nyamira,2014 2,KEN.34_1,38,2014-10-03,2015-02-02,0.29,1461
13695,26,Meru,2014 2,KEN.26_1,15,2014-10-03,2014-12-23,0,2545
18,1,Baringo,2014 2,KEN.1_1,18,2014-10-03,2015-01-20,0,3485
6518,12,Kericho,2014 2,KEN.12_1,38,2014-10-03,2015-02-02,0,1820
3621,6,Embu,2014 2,KEN.6_1,21,2014-10-03,2014-12-23,0,2139
23068,41,Tharaka-Nithi,2014 2,KEN.41_1,28,2014-10-03,2014-12-23,0.392,2059
5054,8,Homa Bay,2014 2,KEN.8_1,14,2014-10-03,2015-01-27,0,1457
13691,26,Meru,2014 2,KEN.26_1,11,2014-10-03,2014-12-23,0,2441
5798,11,Kakamega,2014 2,KEN.11_1,38,2014-10-03,2015-01-26,0,2118
24486,43,Turkana,2014 2,KEN.43_1,6,2014-10-03,2015-02-02,0,2191
10801,19,Kwale,2014 2,KEN.19_1,1,2014-10-03,2015-02-01,0.058,1217
12280,21,Lamu,2014 2,KEN.21_1,40,2014-10-03,2014-12-28,0,1871
17305,31,Nakuru,2014 2,KEN.31_1,25,2014-10-03,2015-02-02,0,2025
22351,38,Siaya,2014 2,KEN.38_1,31,2014-10-03,2015-01-12,0,1840
12993,23,Makueni,2014 2,KEN.23_1,33,2014-10-03,2015-02-02,0,1401
21606,37,Samburu,2014 2,KEN.37_1,6,2014-10-03,2014-12-23,0,2541
8679,15,Kirinyaga,2014 2,KEN.15_1,39,2014-10-03,2014-12-23,0,1706
13693,26,Meru,2014 2,KEN.26_1,13,2014-10-03,2014-12-23,0.254,2350
21622,37,Samburu,2014 2,KEN.37_1,22,2014-10-03,2014-12-23,0,2111
2914,5,Elgeyo-Marakwet,2014 2,KEN.5_1,34,2014-10-03,2015-01-20,0,3053
18726,33,Narok,2014 2,KEN.33_1,6,2014-10-03,2015-02-02,0,1742
18727,33,Narok,2014 2,KEN.33_1,7,2014-10-03,2015-02-02,0,2008
724,2,Bomet,2014 2,KEN.2_1,4,2014-10-03,2015-02-02,0.369,2507
18745,33,Narok,2014 2,KEN.33_1,25,2014-10-03,2015-02-02,0,1665
8658,15,Kirinyaga,2014 2,KEN.15_1,18,2014-10-03,2014-12-23,0,1816
18035,32,Nandi,2014 2,KEN.32_1,35,2014-10-03,2015-01-27,0,1492
19464,34,Nyamira,2014 2,KEN.34_1,24,2014-10-03,2015-02-02,0,1361
15124,28,Mombasa,2014 2,KEN.28_1,4,2014-10-03,2015-02-01,0.324,1294
5799,11,Kakamega,2014 2,KEN.11_1,39,2014-10-03,2015-01-26,0,2547
2187,4,Busia,2014 2,KEN.4_1,27,2014-10-03,2015-01-26,0,2331
14415,27,Migori,2014 2,KEN.27_1,15,2014-10-03,2015-01-27,0,1393
25935,45,Vihiga,2014 2,KEN.45_1,15,2014-10-03,2015-01-27,0.272,905
26656,47,West Pokot,2014 2,KEN.47_1,16,2014-10-03,2015-01-20,0,3215
25206,44,Uasin Gishu,2014 2,KEN.44_1,6,2014-10-03,2015-01-26,0,2590
26667,47,West Pokot,2014 2,KEN.47_1,27,2014-10-03,2015-01-20,0,2869
25950,45,Vihiga,2014 2,KEN.45_1,30,2014-10-03,2015-01-27,0.213,899
26677,47,West Pokot,2014 2,KEN.47_1,37,2014-10-04,2015-01-21,0,3586
25202,44,Uasin Gishu,2014 2,KEN.44_1,2,2014-10-04,2015-01-27,0.089,3268
25931,45,Vihiga,2014 2,KEN.45_1,11,2014-10-04,2015-01-28,0.315,831
26652,47,West Pokot,2014 2,KEN.47_1,12,2014-10-04,2015-01-21,0,3338
7212,13,Kiambu,2014 2,KEN.13_1,12,2014-10-04,2015-02-03,0,2004
5769,11,Kakamega,2014 2,KEN.11_1,9,2014-10-04,2015-01-27,0.062,2685
5788,11,Kakamega,2014 2,KEN.11_1,28,2014-10-04,2015-01-27,0.198,2812
24485,43,Turkana,2014 2,KEN.43_1,5,2014-10-04,2015-02-03,0,2017
24512,43,Turkana,2014 2,KEN.43_1,32,2014-10-04,2015-02-03,0,2099
24508,43,Turkana,2014 2,KEN.43_1,28,2014-10-04,2015-02-03,0,1282
15149,28,Mombasa,2014 2,KEN.28_1,29,2014-10-04,2015-02-02,0.701,1071
9388,16,Kisii,2014 2,KEN.16_1,28,2014-10-04,2015-02-03,0.121,1174
15140,28,Mombasa,2014 2,KEN.28_1,20,2014-10-04,2015-02-02,0.338,1277
9374,16,Kisii,2014 2,KEN.16_1,14,2014-10-04,2015-02-03,0.069,1156
15127,28,Mombasa,2014 2,KEN.28_1,7,2014-10-04,2015-02-02,0.337,1277
15122,28,Mombasa,2014 2,KEN.28_1,2,2014-10-04,2015-02-02,0.658,1204
8668,15,Kirinyaga,2014 2,KEN.15_1,28,2014-10-04,2014-12-24,0,1500
4356,7,Garissa,2014 2,KEN.7_1,36,2014-10-04,2014-12-29,0,2013
21602,37,Samburu,2014 2,KEN.37_1,2,2014-10-04,2014-12-24,0,2082
21620,37,Samburu,2014 2,KEN.37_1,20,2014-10-04,2014-12-24,0,2381
23051,41,Tharaka-Nithi,2014 2,KEN.41_1,11,2014-10-04,2014-12-24,0,2401
15869,29,Murang'a,2014 2,KEN.29_1,29,2014-10-04,2014-12-24,0,2089
21638,37,Samburu,2014 2,KEN.37_1,38,2014-10-04,2014-12-24,0,2262
1456,3,Bungoma,2014 2,KEN.3_1,16,2014-10-04,2015-01-27,0,2091
15853,29,Murang'a,2014 2,KEN.29_1,13,2014-10-04,2014-12-24,0,2119
15852,29,Murang'a,2014 2,KEN.29_1,12,2014-10-04,2014-12-24,0,2355
5079,8,Homa Bay,2014 2,KEN.8_1,39,2014-10-04,2015-01-28,0.494,1365
6513,12,Kericho,2014 2,KEN.12_1,33,2014-10-04,2015-02-03,0,1476
7956,14,Kilifi,2014 2,KEN.14_1,36,2014-10-04,2015-02-02,0,1192
20199,35,Nyandarua,2014 2,KEN.35_1,39,2014-10-04,2015-01-08,0,2260
2182,4,Busia,2014 2,KEN.4_1,22,2014-10-04,2015-01-27,0,2112
23078,41,Tharaka-Nithi,2014 2,KEN.41_1,38,2014-10-04,2014-12-24,0,2410
23077,41,Tharaka-Nithi,2014 2,KEN.41_1,37,2014-10-04,2014-12-24,0,2144
23071,41,Tharaka-Nithi,2014 2,KEN.41_1,31,2014-10-04,2014-12-24,0,2020
16586,30,Nairobi,2014 2,KEN.30_1,26,2014-10-04,2015-02-03,0,1487
23065,41,Tharaka-Nithi,2014 2,KEN.41_1,25,2014-10-04,2014-12-24,0,2082
19460,34,Nyamira,2014 2,KEN.34_1,20,2014-10-04,2015-02-03,0.093,1421
23792,42,Trans Nzoia,2014 2,KEN.42_1,32,2014-10-04,2015-01-27,0,1865
16562,30,Nairobi,2014 2,KEN.30_1,2,2014-10-04,2015-02-03,0.474,2251
23761,42,Trans Nzoia,2014 2,KEN.42_1,1,2014-10-04,2015-01-27,0,1673
19476,34,Nyamira,2014 2,KEN.34_1,36,2014-10-04,2015-02-03,0.004,1303
10840,19,Kwale,2014 2,KEN.19_1,40,2014-10-04,2015-02-02,0,1140
22326,38,Siaya,2014 2,KEN.38_1,6,2014-10-04,2015-01-13,0,1834
10832,19,Kwale,2014 2,KEN.19_1,32,2014-10-04,2015-02-02,0.319,1177
10827,19,Kwale,2014 2,KEN.19_1,27,2014-10-04,2015-02-02,0.219,1191
10816,19,Kwale,2014 2,KEN.19_1,16,2014-10-04,2015-02-02,0.054,1262
12994,23,Makueni,2014 2,KEN.23_1,34,2014-10-04,2015-02-03,0,1565
17318,31,Nakuru,2014 2,KEN.31_1,38,2014-10-04,2015-02-03,0,1386
17316,31,Nakuru,2014 2,KEN.31_1,36,2014-10-04,2015-02-03,0,1450
11532,20,Laikipia,2014 2,KEN.20_1,12,2014-10-04,2014-12-24,0,2411
22334,38,Siaya,2014 2,KEN.38_1,14,2014-10-04,2015-01-13,0,1936
17285,31,Nakuru,2014 2,KEN.31_1,5,2014-10-04,2015-02-03,0,1797
18751,33,Narok,2014 2,KEN.33_1,31,2014-10-04,2015-02-03,0,1727
11544,20,Laikipia,2014 2,KEN.20_1,24,2014-10-04,2014-12-24,0,2046
18026,32,Nandi,2014 2,KEN.32_1,26,2014-10-04,2015-01-28,0,1483
19,1,Baringo,2014 2,KEN.1_1,19,2014-10-04,2015-01-21,0,3288
2908,5,Elgeyo-Marakwet,2014 2,KEN.5_1,28,2014-10-04,2015-01-21,0,2768
2907,5,Elgeyo-Marakwet,2014 2,KEN.5_1,27,2014-10-04,2015-01-21,0,3030
2900,5,Elgeyo-Marakwet,2014 2,KEN.5_1,20,2014-10-04,2015-01-21,0,2400
12245,21,Lamu,2014 2,KEN.21_1,5,2014-10-04,2014-12-29,0,2069
12242,21,Lamu,2014 2,KEN.21_1,2,2014-10-04,2014-12-29,0,1976
15854,29,Murang'a,2014 2,KEN.29_1,14,2014-10-05,2014-12-25,0,2209
4343,7,Garissa,2014 2,KEN.7_1,23,2014-10-05,2014-12-30,0,2098
18724,33,Narok,2014 2,KEN.33_1,4,2014-10-05,2015-02-04,0,1835
23049,41,Tharaka-Nithi,2014 2,KEN.41_1,9,2014-10-05,2014-12-25,0,2111
4341,7,Garissa,2014 2,KEN.7_1,21,2014-10-05,2014-12-30,0,2079
11535,20,Laikipia,2014 2,KEN.20_1,15,2014-10-05,2014-12-25,0,2303
3614,6,Embu,2014 2,KEN.6_1,14,2014-10-05,2014-12-25,0,1566
4337,7,Garissa,2014 2,KEN.7_1,17,2014-10-05,2014-12-30,0,2120
17287,31,Nakuru,2014 2,KEN.31_1,7,2014-10-05,2015-02-04,0,2058
11542,20,Laikipia,2014 2,KEN.20_1,22,2014-10-05,2014-12-25,0,2283
19475,34,Nyamira,2014 2,KEN.34_1,35,2014-10-05,2015-02-04,0.111,1288
18038,32,Nandi,2014 2,KEN.32_1,38,2014-10-05,2015-01-29,0,1365
15158,28,Mombasa,2014 2,KEN.28_1,38,2014-10-05,2015-02-03,0.694,1021
8649,15,Kirinyaga,2014 2,KEN.15_1,9,2014-10-05,2014-12-25,0,1475
24511,43,Turkana,2014 2,KEN.43_1,31,2014-10-05,2015-02-04,0,1619
10111,17,Kisumu,2014 2,KEN.17_1,31,2014-10-05,2015-01-29,0,1428
22346,38,Siaya,2014 2,KEN.38_1,26,2014-10-05,2015-01-14,0,1816
5065,8,Homa Bay,2014 2,KEN.8_1,25,2014-10-05,2015-01-29,0.135,1384
13710,26,Meru,2014 2,KEN.26_1,30,2014-10-05,2014-12-25,0,2176
20196,35,Nyandarua,2014 2,KEN.35_1,36,2014-10-05,2015-01-09,0,2028
10828,19,Kwale,2014 2,KEN.19_1,28,2014-10-05,2015-02-03,0.298,1183
7949,14,Kilifi,2014 2,KEN.14_1,29,2014-10-05,2015-02-03,0,1007
19451,34,Nyamira,2014 2,KEN.34_1,11,2014-10-05,2015-02-04,0.127,1261
12262,21,Lamu,2014 2,KEN.21_1,22,2014-10-05,2014-12-30,0,2062
10826,19,Kwale,2014 2,KEN.19_1,26,2014-10-05,2015-02-03,0.359,1122
1448,3,Bungoma,2014 2,KEN.3_1,8,2014-10-05,2015-01-28,0,2775
5075,8,Homa Bay,2014 2,KEN.8_1,35,2014-10-05,2015-01-29,0.488,1333
15841,29,Murang'a,2014 2,KEN.29_1,1,2014-10-05,2014-12-25,0,2228
12976,23,Makueni,2014 2,KEN.23_1,16,2014-10-05,2015-02-04,0,1344
16573,30,Nairobi,2014 2,KEN.30_1,13,2014-10-05,2015-02-04,0,1685
23046,41,Tharaka-Nithi,2014 2,KEN.41_1,6,2014-10-05,2014-12-25,0,2086
2196,4,Busia,2014 2,KEN.4_1,36,2014-10-05,2015-01-28,0,2169
732,2,Bomet,2014 2,KEN.2_1,12,2014-10-05,2015-02-04,0.518,2195
15866,29,Murang'a,2014 2,KEN.29_1,26,2014-10-05,2014-12-25,0,2320
21627,37,Samburu,2014 2,KEN.37_1,27,2014-10-05,2014-12-25,0,1790
6503,12,Kericho,2014 2,KEN.12_1,23,2014-10-05,2015-02-04,0,1597
10802,19,Kwale,2014 2,KEN.19_1,2,2014-10-05,2015-02-03,0.31,1139
7955,14,Kilifi,2014 2,KEN.14_1,35,2014-10-05,2015-02-03,0.32,1251
14435,27,Migori,2014 2,KEN.27_1,35,2014-10-05,2015-01-29,0,1400
9391,16,Kisii,2014 2,KEN.16_1,31,2014-10-05,2015-02-04,0.038,1152
12267,21,Lamu,2014 2,KEN.21_1,27,2014-10-05,2014-12-30,0,2271
19474,34,Nyamira,2014 2,KEN.34_1,34,2014-10-05,2015-02-04,0.071,1209
10089,17,Kisumu,2014 2,KEN.17_1,9,2014-10-05,2015-01-29,0,1460
26661,47,West Pokot,2014 2,KEN.47_1,21,2014-10-05,2015-01-22,0,2943
26680,47,West Pokot,2014 2,KEN.47_1,40,2014-10-06,2015-01-24,0,2783
26673,47,West Pokot,2014 2,KEN.47_1,33,2014-10-06,2015-01-24,0,2895
25213,44,Uasin Gishu,2014 2,KEN.44_1,13,2014-10-06,2015-01-29,0,3048
25929,45,Vihiga,2014 2,KEN.45_1,9,2014-10-06,2015-01-30,0.33,774
10830,19,Kwale,2014 2,KEN.19_1,30,2014-10-06,2015-02-04,0.163,1143
23778,42,Trans Nzoia,2014 2,KEN.42_1,18,2014-10-06,2015-01-29,0,3019
16567,30,Nairobi,2014 2,KEN.30_1,7,2014-10-06,2015-02-05,0,1557
18017,32,Nandi,2014 2,KEN.32_1,17,2014-10-06,2015-01-30,0,1776
6504,12,Kericho,2014 2,KEN.12_1,24,2014-10-06,2015-02-05,0,1770
11533,20,Laikipia,2014 2,KEN.20_1,13,2014-10-06,2014-12-26,0,2432
11558,20,Laikipia,2014 2,KEN.20_1,38,2014-10-06,2014-12-26,0,2572
11557,20,Laikipia,2014 2,KEN.20_1,37,2014-10-06,2014-12-26,0,2447
12963,23,Makueni,2014 2,KEN.23_1,3,2014-10-06,2015-02-05,0,1373
22340,38,Siaya,2014 2,KEN.38_1,20,2014-10-06,2015-01-15,0,1822
23771,42,Trans Nzoia,2014 2,KEN.42_1,11,2014-10-06,2015-01-29,0,2878
12988,23,Makueni,2014 2,KEN.23_1,28,2014-10-06,2015-02-05,0,1367
1460,3,Bungoma,2014 2,KEN.3_1,20,2014-10-06,2015-01-29,0,2126
4340,7,Garissa,2014 2,KEN.7_1,20,2014-10-06,2014-12-31,0,2143
20168,35,Nyandarua,2014 2,KEN.35_1,8,2014-10-06,2015-01-08,0,1817
18743,33,Narok,2014 2,KEN.33_1,23,2014-10-06,2015-02-05,0,1847
15153,28,Mombasa,2014 2,KEN.28_1,33,2014-10-06,2015-02-04,0.468,1277
24510,43,Turkana,2014 2,KEN.43_1,30,2014-10-06,2015-02-05,0,1493
13717,26,Meru,2014 2,KEN.26_1,37,2014-10-06,2014-12-26,0,2257
24489,43,Turkana,2014 2,KEN.43_1,9,2014-10-06,2015-02-05,0,1771
17288,31,Nakuru,2014 2,KEN.31_1,8,2014-10-06,2015-02-05,0,2044
16585,30,Nairobi,2014 2,KEN.30_1,25,2014-10-06,2015-02-05,0,1688
22321,38,Siaya,2014 2,KEN.38_1,1,2014-10-06,2015-01-15,0,1811
10101,17,Kisumu,2014 2,KEN.17_1,21,2014-10-06,2015-01-30,0.073,1455
7947,14,Kilifi,2014 2,KEN.14_1,27,2014-10-06,2015-02-04,0.336,1043
18025,32,Nandi,2014 2,KEN.32_1,25,2014-10-06,2015-01-30,0,1522
